Date,spy GARCHNet | qlike,spy GARCHNet | mse_var,StaticGARCH | qlike,StaticGARCH | mse_var,GJRGARCH | qlike,GJRGARCH | mse_var,EGARCH | qlike,EGARCH | mse_var,EWMA | qlike,EWMA | mse_var
2025-09-17,-8.98394056434385,2.1564425735004616e-11,-8.988023053997823,7.086256348495047e-12,-8.943138046809672,1.3395955864222842e-10,-8.93709678384029,1.479198650908555e-10,-8.928735563572292,1.6649088193981583e-10
2025-09-18,-9.679697530004347,5.323876429663345e-10,-9.667783429929589,5.725142287267773e-10,-9.780898987889406,2.5398432487120484e-10,-9.760922183072896,3.006514865311508e-10,-9.814382852636829,1.8412284125051445e-10
2025-09-19,-9.72410816169149,8.064803787637812e-10,-9.753064071573444,7.051186425032069e-10,-9.892388197376622,3.2915358021968983e-10,-9.901060443061452,3.111136364456671e-10,-9.927996536370133,2.585989245501512e-10
2025-09-22,-9.574556540756227,4.029074549123105e-10,-9.598163788709503,3.2561060388682865e-10,-9.68534388004165,1.0382045439203495e-10,-9.694430615362768,8.619963767367511e-11,-9.711701382257178,5.555422092837944e-11
2025-09-23,-9.510763298315968,3.747976886204787e-10,-9.54989670291787,2.4347412773905775e-10,-9.627024981029566,5.2808758549403854e-11,-9.64541559848359,2.0912813091094464e-11,-9.643481776621755,2.398697326013906e-11
2025-09-24,-9.59507761863025,4.976440225535024e-10,-9.632505502733405,3.7249522919987663e-10,-9.710331184798548,1.6771813650479291e-10,-9.707577261418134,1.7376802751503343e-10,-9.760529180656752,7.204559854345145e-11
2025-09-25,-9.530733477298295,6.382831181457524e-10,-9.62271371031219,3.0816803692061104e-10,-9.683647470787806,1.512730147486166e-10,-9.647123228042679,2.3979931657176744e-10,-9.741216667464784,4.4049396691371495e-11
2025-09-26,-9.606365282546609,9.365904752472028e-10,-9.734582127326213,4.665969761230027e-10,-9.790826054435003,3.174959702834213e-10,-9.692872907943931,5.982012760896823e-10,-9.897862223338134,1.1197934380074617e-10
2025-09-29,-9.690202951702615,1.7449863292213075e-09,-9.91449135901423,8.40788951075898e-10,-10.018477215547096,5.709813580885655e-10,-9.940782286311896,7.652209344635243e-10,-10.153753465950574,3.198474146809115e-10
2025-09-30,-9.503850382016822,7.77358650852529e-10,-9.63800316966377,2.7769984863350475e-10,-9.695065796493452,1.3767740012706327e-10,-9.662785621882051,2.1205117576536132e-10,-9.756689672243056,2.9782920312635774e-11
2025-10-01,-9.259351864280312,2.965572358313151e-10,-9.331029811174066,1.908241167785549e-11,-9.338431730303373,5.862089453676565e-13,-9.33855591375087,3.5368890220281454e-13,-9.307155118621562,4.80720768748496e-11
2025-10-02,-9.658765904147185,1.5416267944864152e-09,-9.911752735475595,5.918349892697e-10,-10.013302239678223,3.663149274055935e-10,-10.009893726108526,3.727861280500456e-10,-10.143531268245834,1.6720880913572657e-10
2025-10-03,-9.600624217260531,1.008731013379906e-09,-9.797853270345058,3.313528349456066e-10,-9.86916919971019,1.826849728919976e-10,-9.864831041291755,1.90522022394919e-10,-9.96591696702307,4.499457561646229e-11
2025-10-06,-9.844642649121623,1.4041747843388106e-09,-10.085784257935382,6.689457002262816e-10,-10.187517939794509,4.705999053747223e-10,-10.159640809097574,5.197721820149421e-10,-10.39420870751015,2.0353471393369011e-10
2025-10-07,-9.479865200583351,5.991203508856703e-10,-9.63242078414152,1.017484670124217e-10,-9.669061196473379,3.25096451206262e-11,-9.670368357401667,3.04119557986783e-11,-9.689589924319739,2.5946588774925488e-12
2025-10-08,-9.745347473638972,1.155388567582268e-09,-9.979600908750035,4.43156867138051e-10,-10.047154761323121,3.142533967519892e-10,-9.99598797144913,4.093070458462188e-10,-10.228867873507902,8.569124869335491e-11
2025-10-09,-9.533965212929038,1.0904842235103667e-09,-9.771580806013516,2.3984099385340215e-10,-9.837925747006413,1.123888489496601e-10,-9.839725514693356,1.0948071080874509e-10,-9.915304499748647,1.3010218915867682e-11
2025-10-10,-2.3978203523025936,1.003681231423273e-07,0.828707667551086,1.105765802736188e-07,2.2538668473061385,1.1325786376237226e-07,1.3772101580262266,1.1169257424976374e-07,6.796468292617913,1.1867626773391076e-07
2025-10-13,-9.14026984171078,3.154783989429504e-09,-9.16555483776508,2.8442589008351885e-09,-8.955076904210262,6.227580015806988e-09,-9.235550757810108,2.09492922808998e-09,-9.27599759674968,1.7286778307782853e-09
2025-10-14,-7.889490427015925,9.12652127665506e-10,-7.817588109837405,2.1719179351033795e-09,-7.872998692309649,1.2430616221005305e-09,-7.426506925209315,5.853907820536777e-09,-7.72428719525162,3.3713086650327913e-09
2025-10-15,-8.148651248230216,3.336098896623849e-10,-8.136044497732023,5.104413304120729e-10,-8.161967668695707,1.2138250916380791e-10,-7.947976337903303,2.202792420638461e-09,-8.080640123878545,1.1422420843344654e-09
2025-10-16,-8.073736667252046,6.441106178842061e-10,-8.044552268443919,1.0317537537367262e-09,-8.085693948914964,4.634442512786035e-10,-7.767348789555967,3.2660434759922845e-09,-7.96558721082353,1.858573656888118e-09
2025-10-17,-8.818504063322973,1.2715494585108415e-09,-8.850742920142354,8.558582149416738e-10,-8.786514123377037,1.7510887085370588e-09,-8.919183407380908,1.8884155980396451e-10,-8.900640985815775,3.405757969461299e-10
2025-10-20,-9.143362470976607,4.254575224732026e-09,-9.239229953771517,3.0347606759016188e-09,-9.137478497601009,4.339949872739632e-09,-9.436172669637218,1.3458781311685895e-09,-9.349228528674374,1.9758436163400534e-09
2025-10-21,-9.270702913624019,6.294146717447875e-09,-9.378790391782575,4.851142542487965e-09,-9.324925100642531,5.527526187190047e-09,-9.79047677750382,1.6739384526069317e-09,-9.510344148121238,3.501881104788756e-09
2025-10-22,-8.685476361750828,1.446643773732978e-10,-8.686554071058792,1.331687752935163e-10,-8.67385273721746,2.778200957808359e-10,-8.667394935691343,1.7993396635793245e-10,-8.700446534957296,1.4310376336906614e-12
2025-10-23,-9.293078130546034,2.5397376371262575e-09,-9.2834832383095,2.6343497772043222e-09,-9.217546442890175,3.356043192560014e-09,-9.471524215065866,1.180304570236641e-09,-9.393582767053076,1.6881538651438837e-09
2025-10-24,-9.470823848982382,4.13045655933398e-09,-9.49155158288609,3.9288876450756835e-09,-9.428825536587125,4.568069881783447e-09,-9.799143234127527,1.8119677971351359e-09,-9.635203570738774,2.7591370028458656e-09
2025-10-27,-9.445028963845356,3.65142381499734e-09,-9.449070986215226,3.6126145523835137e-09,-9.430754342400775,3.791400673489307e-09,-9.847951800177672,1.1418934691905231e-09,-9.584309260517244,2.50317489486398e-09
2025-10-28,-9.308133482742303,4.1111236730789745e-09,-9.345378815261048,3.6903782326369802e-09,-9.414489624759435,3.00356580248798e-09,-9.892445823820752,5.063261364948368e-10,-9.46400886325546,2.5785078474449013e-09
2025-10-29,-9.091610376617004,8.564073599592828e-10,-9.057021018723125,1.1714958662378878e-09,-9.094033625409985,8.3604838574829e-10,-9.237585031153635,4.947841818868029e-12,-9.125369552290563,5.922341419147801e-10
2025-10-30,-9.263206501697493,8.086723674380227e-10,-9.185768348685215,1.4011387323533496e-09,-9.22345081140606,1.0913289655020451e-09,-9.443551408516916,1.808456579887604e-11,-9.270563208107676,7.610583547288497e-10
2025-10-31,-9.246576881931805,1.3867366914732298e-09,-9.185499312493222,1.9361346994253467e-09,-9.174226481341,2.050025722314808e-09,-9.41850450676352,3.56501074926596e-10,-9.274440854533994,1.1713442206912105e-09
2025-11-03,-9.259507798969487,1.2595916990624614e-09,-9.211488605547393,1.66154227390729e-09,-9.200182410091543,1.7659589633599999e-09,-9.439046965586503,2.613506708947952e-10,-9.300934321011976,9.6300501311568e-10
2025-11-04,-9.363040329353321,1.239370729821082e-09,-9.300827225839415,1.70230058266062e-09,-9.284672596059952,1.8380748116114365e-09,-9.54486386394307,3.3936321813255434e-10,-9.401752948582239,9.953500732014526e-10
2025-11-05,-9.077671859249186,1.0888282967627012e-09,-9.068133801986722,1.1792207245927788e-09,-9.01355452046806,1.7670571329490487e-09,-9.165265124884012,4.1479149141191825e-10,-9.136089719831261,6.09191837550281e-10
2025-11-06,-8.710689441079303,1.3864570903823992e-10,-8.720325322261557,4.6403129491352754e-11,-8.705118025882191,1.974598926432504e-10,-8.716766977129957,5.496492667586483e-11,-8.72477325662157,7.908251457481009e-12
2025-11-07,-8.442634518076657,1.3266679920066566e-11,-8.43636047462346,7.922016084462045e-11,-8.443020821954697,9.773090294106722e-12,-8.426558360340973,1.7000710107299558e-10,-8.405140936354725,3.411737362439641e-10
2025-11-10,-8.957304798291908,1.3003708200822183e-09,-9.015320011214754,7.079268013998541e-10,-8.941833792511447,1.4854748294339287e-09,-9.0287415836776,5.926816204762011e-10,-9.069441834395604,2.912682159931722e-10
2025-11-11,-9.160989396915191,4.4265949618739225e-09,-9.23352430421927,3.476107933432205e-09,-9.254544807594385,3.232532046293997e-09,-9.515883701525429,1.1318762064177253e-09,-9.331185209677367,2.451449539920436e-09
2025-11-12,-9.359736074733094,3.6150282642523914e-09,-9.351324104144753,3.7045089179622958e-09,-9.369037165401792,3.5181820461982152e-09,-9.660055863479936,1.3850815261378707e-09,-9.463292347112912,2.6512259512428117e-09
2025-11-13,-8.332603649197234,4.532807083494833e-10,-8.358657117316021,2.259537132862131e-10,-8.35601749259353,2.5110338785470987e-10,-8.19671621968311,1.2730686654347427e-09,-8.314080925650135,5.93769641022501e-10
2025-11-14,-7.895396652246001,1.8156039581298723e-09,-7.907476370829517,1.6535757324721397e-09,-7.956858159251299,8.914660149879904e-10,-7.818954126850686,2.6980262056414682e-09,-7.838879410595868,2.4878704497193237e-09
2025-11-17,-8.098058238383757,6.281128857909737e-10,-8.080269957057025,8.581129193603071e-10,-8.11792069706579,3.3616438947293025e-10,-8.035015086816813,1.3584493560894524e-09,-8.023079099091374,1.4754922321956079e-09
2025-11-18,-8.54082192455203,1.6998831666428387e-10,-8.547863038669494,7.558169791464836e-11,-8.517671846961626,5.397526557534904e-10,-8.541213025840586,1.6449173987865376e-10,-8.554291472720887,1.0927975584128569e-13
2025-11-19,-8.654469580110444,6.895196626953668e-10,-8.6775996337454,3.6800024205892317e-10,-8.61666949353607,1.3299242441789392e-09,-8.621817558256538,1.234360090936227e-09,-8.700617042648936,1.050511429454168e-10
2025-11-20,-4.256107602158402,1.353906299385921e-07,-3.462451379246498,1.463694340444257e-07,-4.326158359474988,1.3421393484364986e-07,-4.214709961974945,1.3606706447122626e-07,-2.7932761918390625,1.5323639334506664e-07
2025-11-21,-7.638397262927591,3.328909054159143e-09,-7.546558288147552,4.893187871246e-09,-7.6989516142643355,1.9978829499899103e-09,-7.709746078822122,1.720318853426721e-09,-7.449804107371637,6.19366396388177e-09
2025-11-24,-8.580313541402512,2.766132059054784e-09,-8.677071569206433,8.448094773085562e-10,-8.599664556834435,2.308840828456734e-09,-8.618493603512519,1.8999691978842463e-09,-8.70784748174225,4.1808821419077764e-10
2025-11-25,-8.109442407295901,4.121587564545347e-11,-8.099103919508543,2.379431219550879e-10,-8.107192831560095,8.303355456880493e-11,-8.07598092644266,6.116068044494844e-10,-8.078795800325523,5.698348095963204e-10
2025-11-26,-8.923421305028414,8.588323009536229e-09,-9.05996559202225,5.673039264712348e-09,-9.044777082160318,5.950779976352216e-09,-9.23305239017767,3.1655354307039587e-09,-9.13183070344724,4.494407385155872e-09
2025-11-28,-9.089313494502553,9.406682165578537e-09,-9.208314586887965,7.10365230357527e-09,-9.209021425125705,7.091677083381758e-09,-9.475189010847055,3.6834290939885254e-09,-9.292672930222203,5.797760976142012e-09
2025-12-01,-9.115390904065311,6.522041203648303e-09,-9.172854732426662,5.5558332946133106e-09,-9.181069038655323,5.4281481351275994e-09,-9.449687219157376,2.3928042213805053e-09,-9.252103555012114,4.4226655555843114e-09
2025-12-02,-9.225939809184544,4.2950609103945395e-09,-9.188290481188057,4.815201756499531e-09,-9.17995461525796,4.937019255768056e-09,-9.36176299865212,2.777991413643998e-09,-9.267567660508675,3.773729380085187e-09
2025-12-03,-9.232360015883515,2.730004549322263e-09,-9.164560551995617,3.532878944799324e-09,-9.151464936615815,3.705855812708499e-09,-9.308156885231147,1.9962729211882606e-09,-9.239524594849577,2.6536606010343897e-09
2025-12-04,-9.418125456628166,3.014944742967776e-09,-9.310680528631796,4.132349220554679e-09,-9.294992611715614,4.3210537660998795e-09,-9.485707792875118,2.4486103189546394e-09,-9.400688664171593,3.1770549576663536e-09
2025-12-05,-9.538644215229873,2.371306189420004e-09,-9.37595326934273,3.797585849166117e-09,-9.352397851551338,4.0538626535107865e-09,-9.527562792553557,2.4516643566388564e-09,-9.472855158295149,2.8818301842498556e-09
2025-12-08,-9.436537408478042,1.308862307215759e-09,-9.293550263264583,2.426766156362525e-09,-9.268965369955218,2.669592665343737e-09,-9.409616111363302,1.4848190271228508e-09,-9.378984256988524,1.7032574168498303e-09
2025-12-09,-9.703106281305613,2.3676757513417446e-09,-9.533052650353914,3.6054153568251445e-09,-9.489031392895553,4.009182542421333e-09,-9.597333215450794,3.081894800203884e-09,-9.65042547691738,2.7023428083282646e-09
2025-12-10,-9.001788536832937,2.4296125069887403e-11,-8.957828780089212,3.12555391057364e-10,-8.940482991215411,4.5755653488018924e-10,-8.961438003372653,2.844858435233759e-10,-8.989728338897477,9.079697777447017e-11
2025-12-11,-9.129568802476228,1.5836241077879785e-10,-9.067862132536325,5.571110246024631e-10,-9.058059523421074,6.345580184377333e-10,-9.103637030570544,3.072908691271913e-10,-9.115464848258455,2.3596708683918414e-10
2025-12-12,-8.442964656129051,5.483895376481663e-10,-8.506876648146202,1.8161441684728423e-10,-8.51303400598703,1.3719262280936919e-10,-8.477763876315022,3.6522917449475124e-10,-8.457362303800501,4.762704608562879e-10
2025-12-15,-9.212400591230852,4.869810668006956e-10,-9.147839722876158,9.404300779880442e-10,-9.096081209167718,1.4038584779848757e-09,-9.116778573099001,1.2072053889337836e-09,-9.21109359817597,4.948802820406953e-10
2025-12-16,-9.260251281541724,7.734552025445565e-10,-9.230876626477704,9.760835013835906e-10,-9.170737413321428,1.4687297483123622e-09,-9.16080552068839,1.5608772714585723e-09,-9.30344080472582,5.169507721224129e-10
2025-12-17,-8.584789690873246,1.3911347361249755e-10,-8.592406053197083,9.009572793036789e-11,-8.604082032239871,3.847485860987101e-12,-8.602809264956544,1.685374082500005e-11,-8.550173856139585,3.274911103454482e-10
2025-12-18,-9.261415874527676,1.2037044721947124e-09,-9.250774262876249,1.2856480472837149e-09,-9.140384497640648,2.3331041493401764e-09,-9.039423883467366,3.664134825727095e-09,-9.331082355249134,7.391099445290655e-10
2025-12-19,-9.378628639774137,2.3782334773930127e-09,-9.410901556323308,2.1132244017559142e-09,-9.309356379525585,3.0303828511034615e-09,-9.237340206818146,3.8455013600271454e-09,-9.517696168083194,1.38712103436609e-09
2025-12-22,-9.3685763337513,2.2634171660887423e-09,-9.409469058351005,1.934958423264911e-09,-9.330466257817738,2.6045043880604035e-09,-9.29436490312303,2.9615167168756542e-09,-9.515861047254765,1.2392007578515145e-09
2025-12-23,-9.43449631124547,2.4439307772315266e-09,-9.473423496904115,2.1424627217337753e-09,-9.41203630171816,2.632189753503247e-09,-9.41234438135104,2.629533331147282e-09,-9.590662391281707,1.4015568240044547e-09
2025-12-24,-9.638616816125639,2.579331339317643e-09,-9.62333131344913,2.683101332507735e-09,-9.563370596395355,3.126671722195729e-09,-9.590207241222734,2.920701657752167e-09,-9.766768111355967,1.8383942761847363e-09
2025-12-26,-9.769119952630959,2.3392673278668607e-09,-9.704372340314551,2.7252709576614663e-09,-9.645199459947337,3.1286496072123104e-09,-9.68928901830588,2.823247731297988e-09,-9.863451297451057,1.86600797487966e-09
2025-12-29,-9.862911606687666,1.3287016110299626e-09,-9.691677702368965,2.144217352233344e-09,-9.629504215192155,2.5310008949462593e-09,-9.641576497055365,2.451496317844833e-09,-9.848872059835651,1.383801639492591e-09
2025-12-30,-10.009234941901909,1.5125406343221376e-09,-9.805817001177196,2.4069383022414802e-09,-9.722974881197343,2.89762919644723e-09,-9.656662751447953,3.357194705032319e-09,-9.988260640111106,1.5878101985368796e-09
2025-12-31,-9.469335257131386,3.9138225017102687e-10,-9.414947312928238,6.323454879049857e-10,-9.364187005041387,9.093713467178131e-10,-9.294038717091697,1.3858798981812012e-09,-9.508620697094385,2.5014493371146373e-10
2026-01-02,-9.150257039893432,6.667251048014911e-11,-9.131498030934173,1.5610562748041358e-10,-9.091743529945083,3.941852326459263e-10,-9.01030387627608,1.0818451246261593e-09,-9.16484621251586,9.358294738523677e-12
2026-01-05,-9.754661905134244,1.876657793951206e-09,-9.784740175752567,1.7290243289943328e-09,-9.665484863036477,2.380059474088644e-09,-9.483812061725436,3.783942500893424e-09,-9.967535060538138,1.0262196581389174e-09
2026-01-06,-9.537550396251351,1.472814894803035e-09,-9.606080564312025,1.1099188785216579e-09,-9.542140885169164,1.446225836764176e-09,-9.434930026532644,2.1644372366945967e-09,-9.747404744289579,5.599523569942958e-10
2026-01-07,-9.53664786099091,1.3647242690814139e-09,-9.597172332949206,1.0509591950838896e-09,-9.558287288163383,1.2461001542753584e-09,-9.491889056643322,1.6347110625591152e-09,-9.737236773389526,5.137401366585449e-10
2026-01-08,-9.729879998967476,1.9386609823249845e-09,-9.804845259047216,1.5744537763300835e-09,-9.743055162237678,1.869913503643995e-09,-9.594780368127994,2.7792920224011297e-09,-9.997765596758315,8.893514644907248e-10
2026-01-09,-9.317797824476328,5.764790404697712e-10,-9.380307127416492,2.796051020804717e-10,-9.348635771292686,4.1895354147353436e-10,-9.253159576471155,9.818478592781683e-10,-9.451900311129158,4.556857096817986e-11
2026-01-12,-9.42820659455427,9.106443257948309e-10,-9.506570357170158,5.337923852505753e-10,-9.49039526338975,6.0283006031794e-10,-9.414190059374917,9.899453483737381e-10,-9.617054372452289,1.6971639791349793e-10
2026-01-13,-9.570077633368033,1.0828915652830407e-09,-9.654626024844903,7.146800449643111e-10,-9.632013346102646,8.037616883393661e-10,-9.539488026041603,1.2414558978811402e-09,-9.803018119370126,2.73767442642786e-10
2026-01-14,-9.446155277568463,4.94329396761244e-10,-9.494290460074259,3.045871758193547e-10,-9.473773104663568,3.8048288599530853e-10,-9.372271846272424,8.700538498172871e-10,-9.58590210775992,5.109853656299294e-11
2026-01-15,-9.63133238293305,1.389378276849574e-09,-9.766756773036333,8.133195354274402e-10,-9.71443634204018,1.0102832479911982e-09,-9.504384306419812,2.1597956671828167e-09,-9.948376774720685,3.2769511777494106e-10
2026-01-16,-9.600102325123235,1.6054979817700265e-09,-9.796203681436666,7.511907515026327e-10,-9.746344782016992,9.261275561422429e-10,-9.547334422276878,1.923893312875725e-09,-9.985122728923825,2.848226377677656e-10
2026-01-20,-8.85723633317994,2.13670354916197e-12,-8.80766080982472,1.8443032319827968e-10,-8.831339059638507,1.0765440967073416e-10,-8.853700903402386,2.43610349673351e-11,-8.617349021093146,5.871520843418113e-10
2026-01-21,-8.320611755933918,3.3042880100842265e-10,-8.291778098318083,5.786773750038303e-10,-8.349136095498645,1.8056724198893726e-11,-8.350282160238471,2.024229462072589e-12,-8.195962181244452,1.2014992110147467e-09
2026-01-22,-9.252837584868843,4.587052283345053e-09,-9.406332940572273,2.8976191116745425e-09,-9.276319802834992,4.286017962766944e-09,-9.304941336589309,3.94142688912089e-09,-9.539202870238238,1.876001417920359e-09
2026-01-23,-9.321609847862529,4.451406531593489e-09,-9.468190264699222,2.9547565067132696e-09,-9.347252155725254,4.150955615004389e-09,-9.405113068669746,3.535864865443052e-09,-9.610395468278954,1.9286703186454027e-09
2026-01-26,-9.406069220690748,2.9282869404233937e-09,-9.47322363357566,2.3657798847463396e-09,-9.352753577240696,3.4471308676221802e-09,-9.387372060655677,3.102496883758905e-09,-9.613367107665951,1.4627492734147114e-09
2026-01-27,-9.552697214869275,3.3156046045556764e-09,-9.607840354725031,2.888938579853109e-09,-9.487740359455774,3.890231357943421e-09,-9.557160399309886,3.2790836860890767e-09,-9.773914097851083,1.8823780661902197e-09
2026-01-28,-9.541138524815684,2.3063847394692037e-09,-9.557763517490041,2.191629171415251e-09,-9.454929639934074,2.982738671134255e-09,-9.535941413407583,2.3432377116659527e-09,-9.711577089034389,1.329768164942541e-09
